"","state","fips","date","cases","deaths","daily_cases","daily_cases_avg","daily_deaths","daily_deaths_avg","daily_cases_avg_per","daily_deaths_avg_per","weekly_cases_per100k","weekly_deaths_per100k"
"934","Wisconsin","55",2020-05-25,15646,514,284,417.714285714286,4,7.85714285714286,7.17422105109797e-05,1.34946018403006e-06,50.2195473576858,0.944622128821039
"935","Wisconsin","55",2020-05-26,15923,517,277,417.428571428571,3,7.14285714285714,7.16931392315605e-05,1.22678198548187e-06,50.1851974620923,0.858747389837309
"936","Wisconsin","55",2020-05-27,16565,539,642,427.285714285714,22,8.28571428571429,7.33860983715254e-05,1.42306710315897e-06,51.3702688600678,0.996146972211278
"937","Wisconsin","55",2020-05-28,17211,550,646,474.142857142857,11,9,8.14337881962865e-05,1.54574530170716e-06,57.0036517374006,1.08202171119501
"938","Wisconsin","55",2020-05-29,17784,569,573,461,19,10.4285714285714,7.91765093429999e-05,1.79110169880353e-06,55.4235565400999,1.25377118916247
"939","Wisconsin","55",2020-05-30,18249,588,465,466.285714285714,19,11.5714285714286,8.00843280122564e-05,1.98738681648063e-06,56.0590296085795,1.39117077153644
"940","Wisconsin","55",2020-05-31,18418,594,169,436.571428571429,6,12,7.49809149526519e-05,2.06099373560954e-06,52.4866404668563,1.44269561492668
"941","Wisconsin","55",2020-06-01,18556,597,138,415.714285714286,3,11.8571428571429,7.13987115550448e-05,2.0364580958999e-06,49.9790980885314,1.42552066712993
"942","Wisconsin","55",2020-06-02,18949,610,393,432.285714285714,13,13.2857142857143,7.42448457613627e-05,2.28181449299628e-06,51.9713920329539,1.59727014509739
"943","Wisconsin","55",2020-06-03,19614,618,665,435.571428571429,8,11.2857142857143,7.48091654746844e-05,1.93831553706135e-06,52.3664158322791,1.35682087594295
"944","Wisconsin","55",2020-06-04,20075,627,461,409.142857142857,9,11,7.02700721284015e-05,1.88924425764208e-06,49.189050489881,1.32247098034946
"945","Wisconsin","55",2020-06-05,20427,634,352,377.571428571429,7,9.28571428571429,6.48476957525716e-05,1.59481658112643e-06,45.3933870268001,1.1163716067885
"946","Wisconsin","55",2020-06-06,20701,646,274,350.285714285714,12,8.28571428571429,6.01613885680309e-05,1.42306710315897e-06,42.1129719976216,0.996146972211278
"947","Wisconsin","55",2020-06-07,20950,648,249,361.714285714286,2,7.71428571428571,6.21242397448019e-05,1.32492454432042e-06,43.4869678213613,0.927447181024293
"948","Wisconsin","55",2020-06-08,21161,650,211,372.142857142857,2,7.57142857142857,6.39153414436054e-05,1.30038890461078e-06,44.7407390105238,0.910272233227547
"949","Wisconsin","55",2020-06-09,21435,662,274,355.142857142857,12,7.42857142857143,6.09956003181586e-05,1.27585326490114e-06,42.696920222711,0.893097285430801
"950","Texas","48",2020-02-12,1,0,0,NA,0,NA,NA,NA,NA,NA
"951","Texas","48",2020-02-13,2,0,1,NA,0,NA,NA,NA,NA,NA
"952","Texas","48",2020-02-14,2,0,0,NA,0,NA,NA,NA,NA,NA
"953","Texas","48",2020-02-15,2,0,0,NA,0,NA,NA,NA,NA,NA
"954","Texas","48",2020-02-16,2,0,0,NA,0,NA,NA,NA,NA,NA
"955","Texas","48",2020-02-17,2,0,0,NA,0,NA,NA,NA,NA,NA
"956","Texas","48",2020-02-18,2,0,0,0.142857142857143,0,0,4.92680815103162e-09,0,0.00344876570572213,0
"957","Texas","48",2020-02-19,2,0,0,0.142857142857143,0,0,4.92680815103162e-09,0,0.00344876570572213,0
"958","Texas","48",2020-02-20,2,0,0,0,0,0,0,0,0,0
"959","Texas","48",2020-02-21,4,0,2,0.285714285714286,0,0,9.85361630206324e-09,0,0.00689753141144427,0
"960","Texas","48",2020-02-22,4,0,0,0.285714285714286,0,0,9.85361630206324e-09,0,0.00689753141144427,0
"961","Texas","48",2020-02-23,4,0,0,0.285714285714286,0,0,9.85361630206324e-09,0,0.00689753141144427,0
"962","Texas","48",2020-02-24,10,0,6,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"963","Texas","48",2020-02-25,10,0,0,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"964","Texas","48",2020-02-26,10,0,0,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"965","Texas","48",2020-02-27,10,0,0,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"966","Texas","48",2020-02-28,11,0,1,1,0,0,3.44876570572213e-08,0,0.0241413599400549,0
"967","Texas","48",2020-02-29,11,0,0,1,0,0,3.44876570572213e-08,0,0.0241413599400549,0
"968","Texas","48",2020-03-01,11,0,0,1,0,0,3.44876570572213e-08,0,0.0241413599400549,0
"969","Texas","48",2020-03-02,11,0,0,0.142857142857143,0,0,4.92680815103162e-09,0,0.00344876570572213,0
"970","Texas","48",2020-03-03,11,0,0,0.142857142857143,0,0,4.92680815103162e-09,0,0.00344876570572213,0
"971","Texas","48",2020-03-04,12,0,1,0.285714285714286,0,0,9.85361630206324e-09,0,0.00689753141144427,0
"972","Texas","48",2020-03-05,16,0,4,0.857142857142857,0,0,2.95608489061897e-08,0,0.0206925942343328,0
"973","Texas","48",2020-03-06,19,0,3,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"974","Texas","48",2020-03-07,19,0,0,1.14285714285714,0,0,3.9414465208253e-08,0,0.0275901256457771,0
"975","Texas","48",2020-03-08,23,0,4,1.71428571428571,0,0,5.91216978123794e-08,0,0.0413851884686656,0
"976","Texas","48",2020-03-09,24,0,1,1.85714285714286,0,0,6.4048505963411e-08,0,0.0448339541743877,0
"977","Texas","48",2020-03-10,31,0,7,2.85714285714286,0,0,9.85361630206324e-08,0,0.0689753141144427,0
"978","Texas","48",2020-03-11,33,0,2,3,0,0,1.03462971171664e-07,0,0.0724240798201648,0
"979","Texas","48",2020-03-12,41,0,8,3.57142857142857,0,0,1.2317020377579e-07,0,0.0862191426430533,0
"980","Texas","48",2020-03-13,58,0,17,5.57142857142857,0,0,1.92145517890233e-07,0,0.134501862523163,0
"981","Texas","48",2020-03-14,69,0,11,7.14285714285714,0,0,2.46340407551581e-07,0,0.172438285286107,0
"982","Texas","48",2020-03-15,80,0,11,8.14285714285714,0,0,2.80828064608802e-07,0,0.196579645226162,0
"983","Texas","48",2020-03-16,87,1,7,9,1,0.142857142857143,3.10388913514992e-07,4.92680815103162e-09,0.217272239460494,0.00344876570572213
"984","Texas","48",2020-03-17,106,1,19,10.7142857142857,0,0.142857142857143,3.69510611327371e-07,4.92680815103162e-09,0.25865742792916,0.00344876570572213
"985","Texas","48",2020-03-18,166,2,60,19,1,0.285714285714286,6.55265484087205e-07,9.85361630206324e-09,0.458685838861044,0.00689753141144427
"986","Texas","48",2020-03-19,248,4,82,29.5714285714286,2,0.571428571428571,1.01984928726355e-06,1.97072326041265e-08,0.713894501084482,0.0137950628228885
"987","Texas","48",2020-03-20,377,5,129,45.5714285714286,1,0.714285714285714,1.57165180017909e-06,2.46340407551581e-08,1.10015626012536,0.0172438285286107
"988","Texas","48",2020-03-21,547,5,170,68.2857142857143,0,0.714285714285714,2.35501429619311e-06,2.46340407551581e-08,1.64851000733518,0.0172438285286107
"989","Texas","48",2020-03-22,632,7,85,78.8571428571429,2,1,2.71959809936945e-06,3.44876570572213e-08,1.90371866955862,0.0241413599400549
"990","Texas","48",2020-03-23,728,7,96,91.5714285714286,0,0.857142857142857,3.15808402481127e-06,2.95608489061897e-08,2.21065881736789,0.0206925942343328
"991","Texas","48",2020-03-24,857,11,129,107.285714285714,4,1.42857142857143,3.70003292142475e-06,4.92680815103162e-08,2.59002304499732,0.0344876570572213
"992","Texas","48",2020-03-25,1119,12,262,136.142857142857,1,1.42857142857143,4.69524816793313e-06,4.92680815103162e-08,3.28667371755319,0.0344876570572213
"993","Texas","48",2020-03-26,1542,21,423,184.857142857143,9,2.42857142857143,6.37528974743492e-06,8.37557385675375e-08,4.46270282320444,0.0586290169972763
"994","Texas","48",2020-03-27,1940,23,398,223.285714285714,2,2.57142857142857,7.70060114006242e-06,8.86825467185691e-08,5.39042079804369,0.0620777827029984
"995","Texas","48",2020-03-28,2158,29,218,230.142857142857,6,3.42857142857143,7.93708793131194e-06,1.18243395624759e-07,5.55596155191836,0.0827703769373312
"996","Texas","48",2020-03-29,2709,35,551,296.714285714286,6,4,1.02329805296927e-05,1.37950628228885e-07,7.16308637078487,0.0965654397602197
"997","Texas","48",2020-03-30,3036,46,327,329.714285714286,11,5.57142857142857,1.1371073212581e-05,1.92145517890233e-07,7.95975124880668,0.134501862523163
"998","Texas","48",2020-03-31,3570,57,534,387.571428571429,11,6.57142857142857,1.33664305137488e-05,2.26633174947454e-07,9.35650135962415,0.158643222463218
"999","Texas","48",2020-04-01,4255,63,685,448,6,7.28571428571429,1.54504703616352e-05,2.51267215702613e-07,10.8153292531446,0.175887050991829
"1000","Texas","48",2020-04-02,4880,79,625,476.857142857143,16,8.28571428571429,1.64456856081435e-05,2.85754872759834e-07,11.5119799257005,0.200028410931884
"1001","Texas","48",2020-04-03,5669,97,789,532.714285714286,18,10.5714285714286,1.83720675951969e-05,3.6458380317634e-07,12.8604473166378,0.255208662223438
"1002","Texas","48",2020-04-04,6566,124,897,629.714285714286,27,13.5714285714286,2.17173703297474e-05,4.68046774348004e-07,15.2021592308232,0.327632742043603
"1003","Texas","48",2020-04-05,7091,136,525,626,12,14.4285714285714,2.15892733178206e-05,4.97607623254194e-07,15.1124913224744,0.348325336277935
"1004","Texas","48",2020-04-06,8104,159,1013,724,23,16.1428571428571,2.49690637094282e-05,5.56729321066573e-07,17.4783445965998,0.389710524746601
"1005","Texas","48",2020-04-07,8968,177,864,771.142857142857,18,17.1428571428571,2.65949103992687e-05,5.91216978123794e-07,18.6164372794881,0.413851884686656
"1006","Texas","48",2020-04-08,9897,195,929,806,18,18.8571428571429,2.77970515881204e-05,6.50338675936174e-07,19.4579361116843,0.455237073155322
"1007","Texas","48",2020-04-09,11372,228,1475,927.428571428571,33,21.2857142857143,3.19848385164973e-05,7.34094414503711e-07,22.3893869615481,0.513866090152598
"1008","Texas","48",2020-04-10,12290,246,918,945.857142857143,18,21.2857142857143,3.26203967679804e-05,7.34094414503711e-07,22.8342777375862,0.513866090152598
"1009","Texas","48",2020-04-11,13208,265,918,948.857142857143,19,20.1428571428571,3.2723859739152e-05,6.94679949295458e-07,22.9067018174064,0.486275964506821
"1010","Texas","48",2020-04-12,13776,288,568,955,23,21.7142857142857,3.29357124896464e-05,7.48874838956806e-07,23.0549987427525,0.524212387269764
"1011","Texas","48",2020-04-13,14487,320,711,911.857142857143,32,23,3.14478164280348e-05,7.93216112316091e-07,22.0134714996244,0.555251278621263
"1012","Texas","48",2020-04-14,15303,365,816,905,45,26.8571428571429,3.12113296367853e-05,9.26239932393944e-07,21.8479307457497,0.648367952675761
"1013","Texas","48",2020-04-15,16106,395,803,887,30,28.5714285714286,3.05905518097553e-05,9.85361630206324e-07,21.4133862668287,0.689753141144427
"1014","Texas","48",2020-04-16,16928,428,822,793.714285714286,33,28.5714285714286,2.73733460871317e-05,9.85361630206324e-07,19.1613422609922,0.689753141144427
"1015","Texas","48",2020-04-17,18131,461,1203,834.428571428571,33,30.7142857142857,2.87774864101757e-05,1.0592637524718e-06,20.144240487123,0.741484626730259
"1016","Texas","48",2020-04-18,18927,487,796,817,26,31.7142857142857,2.81764158157498e-05,1.09375140952902e-06,19.7234910710249,0.765625986670314
"1017","Texas","48",2020-04-19,19441,503,514,809.285714285714,16,30.7142857142857,2.79103681755941e-05,1.0592637524718e-06,19.5372577229159,0.741484626730259
"1018","Texas","48",2020-04-20,20035,523,594,792.571428571429,20,29,2.73339316219234e-05,1.00014205465942e-06,19.1337521353464,0.700099438261593
"1019","Texas","48",2020-04-21,20949,552,914,806.571428571429,29,26.7142857142857,2.78167588207245e-05,9.21313124242913e-07,19.4717311745072,0.644919186970039
"1020","Texas","48",2020-04-22,21769,571,820,809,19,25.1428571428571,2.79005145592921e-05,8.67118234581565e-07,19.5303601915044,0.606982764207096
"1021","Texas","48",2020-04-23,22706,601,937,825.428571428571,30,24.7142857142857,2.84670974966607e-05,8.5233781012847e-07,19.9269682476625,0.596636467089929
"1022","Texas","48",2020-04-24,23650,625,944,788.428571428571,24,23.4285714285714,2.71910541855435e-05,8.07996536769186e-07,19.0337379298805,0.56559757573843
"1023","Texas","48",2020-04-25,24494,662,844,795.285714285714,37,25,2.7427540976793e-05,8.62191426430533e-07,19.1992786837551,0.603533998501373
"1024","Texas","48",2020-04-26,25209,676,715,824,14,24.7142857142857,2.84178294151504e-05,8.5233781012847e-07,19.8924805906053,0.596636467089929
"1025","Texas","48",2020-04-27,25963,699,754,846.857142857143,23,25.1428571428571,2.92061187193154e-05,8.67118234581565e-07,20.4442831035208,0.606982764207096
"1026","Texas","48",2020-04-28,26868,738,905,845.571428571429,39,26.5714285714286,2.91617774459562e-05,9.16386316091881e-07,20.4132442121693,0.641470421264317
"1027","Texas","48",2020-04-29,27839,776,971,867.142857142857,38,29.2857142857143,2.99057254767619e-05,1.00999567096148e-06,20.9340078337333,0.706996969673037
"1028","Texas","48",2020-04-30,29072,828,1233,909.428571428571,52,32.4285714285714,3.13640606894673e-05,1.11838545028418e-06,21.9548424826271,0.782869815198924
"1029","Texas","48",2020-05-01,30342,853,1270,956,25,32.5714285714286,3.29702001467036e-05,1.12331225843521e-06,23.0791401026925,0.786318580904646
"1030","Texas","48",2020-05-02,31433,875,1091,991.285714285714,22,30.4285714285714,3.41871217600084e-05,1.04941013616973e-06,23.9309852320059,0.734587095318814
"1031","Texas","48",2020-05-03,32299,890,866,1012.85714285714,15,30.5714285714286,3.49310697908142e-05,1.05433694432077e-06,24.4517488535699,0.738035861024537
"1032","Texas","48",2020-05-04,33134,914,835,1024.42857142857,24,30.7142857142857,3.53301412510477e-05,1.0592637524718e-06,24.7310988757334,0.741484626730259
"1033","Texas","48",2020-05-05,34286,955,1152,1059.71428571429,41,31,3.65470628643526e-05,1.06911736877386e-06,25.5829440050468,0.748382158141703
"1034","Texas","48",2020-05-06,35441,985,1155,1086,30,29.8571428571429,3.74535955641424e-05,1.02970290356561e-06,26.2175168948997,0.720792032495926
"1035","Texas","48",2020-05-07,36682,1016,1241,1087.14285714286,31,26.8571428571429,3.74930100293506e-05,9.26239932393944e-07,26.2451070205454,0.648367952675761
"1036","Texas","48",2020-05-08,37943,1059,1261,1085.85714285714,43,29.4285714285714,3.74486687559913e-05,1.01492247911251e-06,26.2140681291939,0.710445735378759
"1037","Texas","48",2020-05-09,38849,1086,906,1059.42857142857,27,30.1428571428571,3.65372092480505e-05,1.03955651986767e-06,25.5760464736353,0.72768956390737
"1038","Texas","48",2020-05-10,40037,1110,1188,1105.42857142857,24,31.4285714285714,3.81236414726827e-05,1.08389779322696e-06,26.6865490308779,0.758728455258869
"1039","Texas","48",2020-05-11,40988,1137,951,1122,27,31.8571428571429,3.86951512182023e-05,1.09867821768005e-06,27.0866058527416,0.769074752376036
"1040","Texas","48",2020-05-12,42348,1169,1360,1151.71428571429,32,30.5714285714286,3.97199273136169e-05,1.05433694432077e-06,27.8039491195318,0.738035861024537
"1041","Texas","48",2020-05-13,43822,1205,1474,1197.28571428571,36,31.4285714285714,4.1291579113796e-05,1.08389779322696e-06,28.9041053796572,0.758728455258869
"1042","Texas","48",2020-05-14,45169,1256,1347,1212.42857142857,51,34.2857142857143,4.18138207778053e-05,1.18243395624759e-06,29.2696745444637,0.827703769373312
"1043","Texas","48",2020-05-15,46987,1300,1818,1292,44,34.4285714285714,4.455805291793e-05,1.18736076439862e-06,31.190637042551,0.831152535079034
"1044","Texas","48",2020-05-16,47866,1330,879,1288.14285714286,30,34.8571428571429,4.44250290978521e-05,1.20214118885171e-06,31.0975203684965,0.8414988321962
"1045","Texas","48",2020-05-17,48828,1356,962,1255.85714285714,26,35.1428571428571,4.3311570455719e-05,1.21199480515378e-06,30.3180993190033,0.848396363607645
"1046","Texas","48",2020-05-18,49788,1362,960,1257.14285714286,6,32.1428571428571,4.33559117290782e-05,1.10853183398211e-06,30.3491382103548,0.77597228378748
"1047","Texas","48",2020-05-19,51080,1405,1292,1247.42857142857,43,33.7142857142857,4.30208887748081e-05,1.16272672364346e-06,30.1146221423657,0.813908706550423
"1048","Texas","48",2020-05-20,52369,1443,1289,1221,38,34,4.21094292668673e-05,1.17258033994553e-06,29.4766004868071,0.820806237961868
"1049","Texas","48",2020-05-21,53441,1480,1072,1181.71428571429,37,32,4.07545570253336e-05,1.10360502583108e-06,28.5281899177335,0.772523518081758
"1050","Texas","48",2020-05-22,54369,1498,928,1054.57142857143,18,28.2857142857143,3.63696977709154e-05,9.75508013904261e-07,25.4587884396408,0.682855609732982
"1051","Texas","48",2020-05-23,55386,1522,1017,1074.28571428571,24,27.4285714285714,3.70495972957578e-05,9.45947164998071e-07,25.9347181070304,0.66216301549865
"1052","Texas","48",2020-05-24,56050,1533,664,1031.71428571429,11,25.2857142857143,3.55814084667504e-05,8.72045042732597e-07,24.9069859267252,0.610431529912818
"1053","Texas","48",2020-05-25,56490,1536,440,957.428571428571,3,24.8571428571429,3.30194682282139e-05,8.57264618279502e-07,23.1136277597497,0.600085232795651
"1054","Texas","48",2020-05-26,57573,1552,1083,927.571428571429,16,21,3.19897653246483e-05,7.24240798201648e-07,22.3928357272538,0.506968558741154
"1055","Texas","48",2020-05-27,59105,1598,1532,962.285714285714,46,22.1428571428571,3.3186979705349e-05,7.63655263409901e-07,23.2308857937443,0.534558684386931
"1056","Texas","48",2020-05-28,60820,1618,1715,1054.14285714286,20,19.7142857142857,3.63549173464623e-05,6.79899524842363e-07,25.4484421425236,0.475929667389654
"1057","Texas","48",2020-05-29,62073,1645,1253,1100.57142857143,27,21,3.79561299955476e-05,7.24240798201648e-07,26.5692909968833,0.506968558741154
"1058","Texas","48",2020-05-30,63396,1676,1323,1144.28571428571,31,22,3.94637332897633e-05,7.58728455258869e-07,27.6246133028343,0.531109918681209
"1059","Texas","48",2020-05-31,64974,1683,1578,1274.85714285714,7,21.4285714285714,4.39668359398062e-05,7.39021222654743e-07,30.7767851578643,0.51731485585832
"1060","Texas","48",2020-06-01,66081,1695,1107,1370.14285714286,12,22.7142857142857,4.72530169765443e-05,7.83362496014027e-07,33.077111883581,0.548353747209819
"1061","Texas","48",2020-06-02,67966,1732,1885,1484.71428571429,37,25.7142857142857,5.12043171136716e-05,8.86825467185692e-07,35.8430219795701,0.620777827029984
"1062","Texas","48",2020-06-03,69546,1766,1580,1491.57142857143,34,24,5.14408039049211e-05,8.27703769373312e-07,36.0085627334448,0.579392638561318
"1063","Texas","48",2020-06-04,71330,1793,1784,1501.42857142857,27,25,5.17807536673423e-05,8.62191426430533e-07,36.2465275671396,0.603533998501373
"1064","Texas","48",2020-06-05,73324,1821,1994,1607.28571428571,28,25.1428571428571,5.54315185072567e-05,8.67118234581565e-07,38.8020629550797,0.606982764207096
